anzi n'è questo luogo tanto pieno,	  1 4 6 8 10
che tante lingue non son ora apprese	  2 4 8 10
a dicer "sipa" tra Sàvena e Reno;	  2 4 7 10
e se di ciò vuoi fede o testimonio,	  4 6 10
rècati a mente il nostro avaro seno".	  1 4 6 8 10
Così parlando il percosse un demonio	  2 4 7 10
de la sua scurïada, e disse: "Via,	  3 6 8 10
ruffian! qui non son femmine da conio".	  2 3 6 10
I' mi raggiunsi con la scorta mia;	  4 8 10
poscia con pochi passi divenimmo	  1 4 6 10
là 'v'uno scoglio de la ripa uscia.	  1 4 8 10
Assai leggeramente quel salimmo;	  2 6 8 10
e vòlti a destra su per la sua scheggia,	  2 4 6 10
da quelle cerchie etterne ci partimmo.	  2 4 6 10
Quando noi fummo là dov'el vaneggia	  1 4 6 8 10
di sotto per dar passo a li sferzati,	  2 6 10
lo duca disse: "Attienti, e fa che feggia	  2 4 6 8 10
lo viso in te di quest'altri mal nati,	  2 4 7 10
ai quali ancor non vedesti la faccia	  2 4 7 10
però che son con noi insieme andati".	  2 6 8 10
Del vecchio ponte guardavam la traccia	  2 4 8 10
che venìa verso noi da l'altra banda,	  3 6 8 10
e che la ferza similmente scaccia.	  4 8 10
E 'l buon maestro, sanza mia dimanda,	  4 6 10
mi disse: "Guarda quel grande che vene,	  2 4 7 10
e per dolor non par lagrime spanda:	  4 6 7 10
quanto aspetto reale ancor ritene!	  1 3 6 8 10
Quelli è Iasón, che per cuore e per senno	  1 4 7 10
li Colchi del monton privati féne.	  2 6 8 10
Ello passò per l'isola di Lenno	  1 4 6 10
poi che l'ardite femmine spietate	  1 4 6 10
tutti li maschi loro a morte dienno.	  1 4 6 8 10
Ivi con segni e con parole ornate	  1 4 7 10
Isifile ingannò, la giovinetta	  2 6 10
che prima avea tutte l'altre ingannate.	  2 4 5 7 10
Lasciolla quivi, gravida, soletta;	  2 4 6 10
tal colpa a tal martiro lui condanna;	  2 6 8 10
e anche di Medea si fa vendetta.	  2 6 10
Con lui sen va chi da tal parte inganna;	  2 4 5 8 10
e questo basti de la prima valle	  2 4 8 10
sapere e di color che 'n sé assanna".	  2 6 8 10
Già eravam là 've lo stretto calle	  1 4 5 8 10
con l'argine secondo s'incrocicchia,	  2 6 10
e fa di quello ad un altr'arco spalle.	  4 8 10
Quindi sentimmo gente che si nicchia	  1 4 6 10
ne l'altra bolgia e che col muso scuffa,	  2 4 8 10
e sé medesma con le palme picchia.	  4 8 10
Le ripe eran grommate d'una muffa,	  2 3 6 10
per l'alito di giù che vi s'appasta,	  2 6 10
che con li occhi e col naso facea zuffa.	  4 7 9 10
Lo fondo è cupo sì, che non ci basta	  2 4 6 10
loco a veder sanza montare al dosso	  1 4 5 8 10
de l'arco, ove lo scoglio più sovrasta.	  2 4 6 10
Quivi venimmo; e quindi giù nel fosso	  1 4 6 8 10
vidi gente attuffata in uno sterco	  1 3 6 10
che da li uman privadi parea mosso.	  4 6 9 10
E mentre ch'io là giù con l'occhio cerco,	  2 6 8 10
vidi un col capo sì di merda lordo,	  1 2 4 6 8 10
che non parëa s'era laico o cherco.	  4 5 7 10
Quei mi sgridò: "Perché se' tu sì gordo	  1 4 6 8 10
di riguardar più me che li altri brutti?".	  4 6 8 10
E io a lui: "Perché, se ben ricordo,	  2 4 6 10
già t'ho veduto coi capelli asciutti,	  1 4 8 10
e se' Alessio Interminei da Lucca:	  4 8 10
però t'adocchio più che li altri tutti".	  2 4 6 8 10
Ed elli allor, battendosi la zucca:	  2 4 6 10
"Qua giù m'hanno sommerso le lusinghe	  2 3 6 10
ond'io non ebbi mai la lingua stucca".	  2 4 6 8 10
Appresso ciò lo duca "Fa che pinghe",	  2 4 6 8 10
mi disse "il viso un poco più avante,	  2 4 6 10
sì che la faccia ben con l'occhio attinghe	  1 4 6 8 10
di quella sozza e scapigliata fante	  2 4 8 10
che là si graffia con l'unghie merdose,	  2 4 7 10
e or s'accoscia e ora è in piedi stante.	  2 4 6 8 10
Taïde è, la puttana che rispuose	  1 3 6 10
al drudo suo quando disse "Ho io grazie	  2 4 5 7 9 10
grandi apo te?": "Anzi maravigliose!".	  1 4 5 10
E quinci sian le nostre viste sazie".	  2 4 6 8 10
O Simon mago, o miseri seguaci	  3 4 6 10
che le cose di Dio, che di bontate	  3 6 10
deon essere spose, e voi rapaci	  1 3 6 8 10
per oro e per argento avolterate,	  2 6 10
or convien che per voi suoni la tromba,	  1 3 6 7 10
però che ne la terza bolgia state.	  2 6 8 10
Già eravamo, a la seguente tomba,	  1 4 8 10
montati de lo scoglio in quella parte	  2 6 8 10
ch'a punto sovra mezzo 'l fosso piomba.	  2 6 8 10
O somma sapïenza, quanta è l'arte	  2 6 8 10
che mostri in cielo, in terra e nel mal mondo,	  2 4 6 10
e quanto giusto tua virtù comparte!	  2 4 8 10
Io vidi per le coste e per lo fondo	  2 6 10
piena la pietra livida di fóri,	  1 4 6 10
d'un largo tutti e ciascun era tondo.	  2 4 7 10
Non mi parean men ampi né maggiori	  4 6 10
che que' che son nel mio bel San Giovanni,	  2 4 7 10
fatti per loco d'i battezzatori;	  1 4 8 10
l'un de li quali, ancor non è molt'anni,	  2 4 6 10
rupp'io per un che dentro v'annegava:	  2 4 6 10
e questo sia suggel ch'ogn'omo sganni.	  2 6 8 10
Fuor de la bocca a ciascun soperchiava	  1 4 7 10
d'un peccator li piedi e de le gambe	  4 6 10
infino al grosso, e l'altro dentro stava.	  2 4 6 8 10
Le piante erano a tutti accese intrambe;	  2 3 6 8 10
per che sì forte guizzavan le giunte,	  2 4 8 10
che spezzate averien ritorte e strambe.	  3 6 8 10
Qual suole il fiammeggiar de le cose unte	  2 6 9 10
muoversi pur su per la strema buccia,	  2 4 8 10
tal era lì dai calcagni a le punte.	  2 4 7 10
"Chi è colui, maestro, che si cruccia	  4 6 10
guizzando più che li altri suoi consorti",	  2 4 6 10
diss'io, "e cui più roggia fiamma succia?".	  2 4 6 8 10
Ed elli a me: "Se tu vuo' ch'i' ti porti	  2 4 7 10
là giù per quella ripa che più giace,	  2 4 6 10
da lui saprai di sé e de' suoi torti".	  2 4 6 10
E io: "Tanto m'è bel, quanto a te piace:	  2 3 6 7 9 10
tu se' segnore, e sai ch'i' non mi parto	  4 6 10
dal tuo volere, e sai quel che si tace".	  4 6 7 10
Allor venimmo in su l'argine quarto;	  2 4 7 10
volgemmo e discendemmo a mano stanca	  2 6 8 10
là giù nel fondo foracchiato e arto.	  2 4 8 10
Lo buon maestro ancor de la sua anca	  4 6 10
non mi dipuose, sì mi giunse al rotto	  4 6 8 10
di quel che si piangeva con la zanca.	  2 6 10
"O qual che se' che 'l di sù tien di sotto,	  2 4 7 10
anima trista come pal commessa",	  1 4 8 10
comincia' io a dir, "se puoi, fa motto".	  4 6 8 10
Io stava come 'l frate che confessa	  2 6 10
lo perfido assessin, che, poi ch'è fitto,	  2 6 7 10
richiama lui per che la morte cessa.	  2 4 6 8 10
Ed el gridò: "Se' tu già costì ritto,	  4 7 9 10
se' tu già costì ritto, Bonifazio?	  3 5 6 10
Di parecchi anni mi mentì lo scritto.	  3 4 8 10
Se' tu sì tosto di quell'aver sazio	  2 4 9 10
per lo qual non temesti tòrre a 'nganno	  3 6 8 10
la bella donna, e poi di farne strazio?".	  2 4 6 8 10
Tal mi fec'io, quai son color che stanno,	  1 4 6 8 10
per non intender ciò ch'è lor risposto,	  4 6 8 10
quasi scornati, e risponder non sanno.	  1 4 7 10
Allor Virgilio disse: "Dilli tosto:	  2 4 6 8 10
"Non son colui, non son colui che credi";	  2 4 6 8 10
e io rispuosi come a me fu imposto.	  4 6 8 10
Per che lo spirto tutti storse i piedi;	  2 4 6 8 10
poi, sospirando e con voce di pianto,	  1 4 7 10
mi disse: "Dunque che a me richiedi?	  2 4 8 10
Se di saper ch'i' sia ti cal cotanto,	  4 6 10
che tu abbi però la ripa corsa,	  3 6 8 10
sappi ch'i' fui vestito del gran manto;	  1 6 10
e veramente fui figliuol de l'orsa,	  4 8 10
cupido sì per avanzar li orsatti,	  1 4 8 10
che sù l'avere e qui me misi in borsa.	  2 4 7 8 10
Di sotto al capo mio son li altri tratti	  2 4 6 8 10
che precedetter me simoneggiando,	  4 6 10
per le fessure de la pietra piatti.	  4 8 10
Là giù cascherò io altresì quando	  2 5 6 9 10
verrà colui ch'i' credea che tu fossi,	  2 4 7 10
allor ch'i' feci 'l sùbito dimando.	  2 4 6 10
Ma più è 'l tempo già che i piè mi cossi	  2 4 6 8 10
e ch'i' son stato così sottosopra,	  2 4 7 10
ch'el non starà piantato coi piè rossi:	  2 4 6 9 10
ché dopo lui verrà di più laida opra,	  4 6 9 10
di ver' ponente, un pastor sanza legge,	  2 4 7 10
tal che convien che lui e me ricuopra.	  1 4 6 8 10
Nuovo Iasón sarà, di cui si legge	  1 4 6 8 10
ne' Maccabei; e come a quel fu molle	  4 6 8 10
suo re, così fia lui chi Francia regge".	  2 4 6 8 10
Io non so s'i' mi fui qui troppo folle,	  3 6 7 10
ch'i' pur rispuosi lui a questo metro:	  2 4 6 8 10
"Deh, or mi dì: quanto tesoro volle	  1 4 5 8 10
Nostro Segnore in prima da san Pietro	  1 4 6 10
ch'ei ponesse le chiavi in sua balìa?	  3 6 10
Certo non chiese se non "Viemmi retro".	  1 4 7 8 10
Né Pier né li altri tolsero a Matia	  2 4 6 10
oro od argento, quando fu sortito	  1 4 6 10
al loco che perdé l'anima ria.	  2 6 7 10
Però ti sta, ché tu se' ben punito;	  2 4 7 10
e guarda ben la mal tolta moneta	  2 4 7 10
ch'esser ti fece contra Carlo ardito.	  1 4 8 10
E se non fosse ch'ancor lo mi vieta	  4 7 10
la reverenza delle somme chiavi	  4 8 10
che tu tenesti ne la vita lieta,	  4 8 10
io userei parole ancor più gravi;	  4 6 8 10
ché la vostra avarizia il mondo attrista,	  3 6 8 10
calcando i buoni e sollevando i pravi.	  2 4 8 10
Di voi pastor s'accorse il Vangelista,	  2 4 6 10
quando colei che siede sopra l'acque	  1 4 6 8 10
puttaneggiar coi regi a lui fu vista;	  4 6 8 10
quella che con le sette teste nacque,	  1 6 8 10
e da le diece corna ebbe argomento,	  4 6 7 10
fin che virtute al suo marito piacque.	  1 4 8 10
Fatto v'avete dio d'oro e d'argento;	  1 4 6 7 10
e che altro è da voi a l'idolatre,	  3 6 10
se non ch'elli uno, e voi ne orate cento?	  2 4 6 8 10
Ahi, Costantin, di quanto mal fu matre,	  1 4 6 8 10
non la tua conversion, ma quella dote	  1 6 8 10
che da te prese il primo ricco patre!".	  3 4 6 8 10
E mentr'io li cantava cotai note,	  3 6 10
o ira o coscïenza che 'l mordesse,	  2 6 10
forte spingava con ambo le piote.	  1 4 7 10
I' credo ben ch'al mio duca piacesse,	  2 4 7 10
con sì contenta labbia sempre attese	  4 6 8 10
lo suon de le parole vere espresse.	  2 6 8 10
Però con ambo le braccia mi prese;	  2 4 7 10
e poi che tutto su mi s'ebbe al petto,	  2 4 6 8 10
rimontò per la via onde discese.	  3 6 7 10
Né si stancò d'avermi a sé distretto,	  4 6 8 10
sì men portò sovra 'l colmo de l'arco	  1 4 5 7 10
che dal quarto al quinto argine è tragetto.	  3 5 6 10
Quivi soavemente spuose il carco,	  1 6 8 10
soave per lo scoglio sconcio ed erto	  2 6 8 10
che sarebbe a le capre duro varco.	  3 6 8 10
Indi un altro vallon mi fu scoperto.	  1 3 6 10
Di nova pena mi conven far versi	  2 4 8 10
e dar matera al ventesimo canto	  4 7 10
de la prima canzon, ch'è d'i sommersi.	  3 6 10
Io era già disposto tutto quanto	  2 6 8 10
a riguardar ne lo scoperto fondo,	  4 8 10
che si bagnava d'angoscioso pianto;	  4 8 10
e vidi gente per lo vallon tondo	  2 4 9 10
venir, tacendo e lagrimando, al passo	  2 4 8 10
che fanno le letane in questo mondo.	  2 6 8 10
Come 'l viso mi scese in lor più basso,	  1 3 6 8 10
mirabilmente apparve esser travolto	  4 6 7 10
ciascun tra 'l mento e 'l principio del casso,	  2 4 6 10
ché da le reni era tornato 'l volto,	  4 8 10
e in dietro venir li convenia,	  3 6 10
perché 'l veder dinanzi era lor tolto.	  2 4 6 7 10
Forse per forza già di parlasia	  1 4 6 10
si travolse così alcun del tutto;	  3 6 8 10
ma io nol vidi, né credo che sia.	  2 4 7 10
Se Dio ti lasci, lettor, prender frutto	  2 4 7 8 10
di tua lezione, or pensa per te stesso	  4 6 10
com'io potea tener lo viso asciutto,	  2 4 6 8 10
quando la nostra imagine di presso	  1 4 6 10
vidi sì torta, che 'l pianto de li occhi	  1 4 7 10
le natiche bagnava per lo fesso.	  2 6 10
Certo io piangea, poggiato a un de' rocchi	  1 4 6 8 10
del duro scoglio, sì che la mia scorta	  2 4 6 10
mi disse: "Ancor se' tu de li altri sciocchi?	  2 4 6 8 10
Qui vive la pietà quand'è ben morta;	  1 2 6 8 10
chi è più scellerato che colui	  2 6 10
che al giudicio divin passion comporta?	  3 6 8 10
Drizza la testa, drizza, e vedi a cui	  1 4 6 8 10
s'aperse a li occhi d'i Teban la terra;	  2 4 8 10
per ch'ei gridavan tutti: "Dove rui,	  2 4 6 8 10
Anfïarao? perché lasci la guerra?".	  4 7 10
E non restò di ruinare a valle	  4 7 10
fino a Minòs che ciascheduno afferra.	  1 4 8 10
Mira c'ha fatto petto de le spalle;	  1 4 6 10
perché volse veder troppo davante,	  3 6 7 10
di retro guarda e fa retroso calle.	  2 4 8 10
Vedi Tiresia, che mutò sembiante	  1 4 8 10
quando di maschio femmina divenne,	  1 4 6 10
cangiandosi le membra tutte quante;	  2 6 10
e prima, poi, ribatter li convenne	  2 4 6 10
li duo serpenti avvolti, con la verga,	  2 4 6 10
che rïavesse le maschili penne.	  4 8 10
Aronta è quel ch'al ventre li s'atterga,	  2 4 6 10
che ne' monti di Luni, dove ronca	  3 6 8 10
lo Carrarese che di sotto alberga,	  4 8 10
ebbe tra ' bianchi marmi la spelonca	  1 4 6 10
per sua dimora; onde a guardar le stelle	  4 5 8 10
e 'l mar no li era la veduta tronca.	  2 4 8 10
E quella che ricuopre le mammelle,	  2 6 10
che tu non vedi, con le trecce sciolte,	  2 4 8 10
e ha di là ogne pilosa pelle,	  2 4 5 8 10
Manto fu, che cercò per terre molte;	  1 3 6 8 10
poscia si puose là dove nacqu'io;	  1 4 7 10
onde un poco mi piace che m'ascolte.	  1 3 6 10
Poscia che 'l padre suo di vita uscìo	  1 4 6 8 10
e venne serva la città di Baco,	  2 4 8 10
questa gran tempo per lo mondo gio.	  1 4 8 10
Suso in Italia bella giace un laco,	  1 4 6 8 10
a piè de l'Alpe che serra Lamagna	  2 4 7 10
sovra Tiralli, c'ha nome Benaco.	  1 4 7 10
Per mille fonti, credo, e più si bagna	  2 4 6 8 10
tra Garda e Val Camonica e Pennino	  2 6 10
de l'acqua che nel detto laco stagna.	  2 6 8 10
Loco è nel mezzo là dove 'l trentino	  1 4 7 10
pastore e quel di Brescia e 'l veronese	  2 6 10
segnar poria, s'e' fesse quel cammino.	  2 4 6 10
Siede Peschiera, bello e forte arnese	  1 4 6 8 10
da fronteggiar Bresciani e Bergamaschi,	  4 6 10
ove la riva 'ntorno più discese.	  1 4 6 8 10
Ivi convien che tutto quanto caschi	  1 4 8 10
ciò che 'n grembo a Benaco star non può,	  1 3 6 8 10
e fassi fiume giù per verdi paschi.	  2 4 6 8 10
Tosto che l'acqua a correr mette co,	  1 4 6 8 10
non più Benaco, ma Mencio si chiama	  2 4 7 10
fino a Governol, dove cade in Po.	  1 4 6 8 10
Non molto ha corso, ch'el trova una lama,	  2 4 7 10
ne la qual si distende e la 'mpaluda;	  3 6 10
e suol di state talor essere grama.	  2 4 6 7 10
Quindi passando la vergine cruda	  1 4 7 10
vide terra, nel mezzo del pantano,	  1 3 6 10
sanza coltura e d'abitanti nuda.	  1 4 8 10
Lì, per fuggire ogne consorzio umano,	  1 4 5 8 10
ristette con suoi servi a far sue arti,	  2 6 8 10
e visse, e vi lasciò suo corpo vano.	  2 6 8 10
Li uomini poi che 'ntorno erano sparti	  1 4 6 7 10
s'accolsero a quel loco, ch'era forte	  2 6 10
per lo pantan ch'avea da tutte parti.	  4 6 10
Fer la città sovra quell'ossa morte;	  1 4 5 8 10
e per colei che 'l loco prima elesse,	  4 6 8 10
Mantüa l'appellar sanz'altra sorte.	  1 6 8 10
Già fuor le genti sue dentro più spesse;	  2 4 6 7 10
prima che la mattia da Casalodi	  1 6 10
da Pinamonte inganno ricevesse.	  4 6 10
Però t'assenno che, se tu mai odi	  2 4 6 8 10
originar la mia terra altrimenti,	  4 7 10
la verità nulla menzogna frodi".	  4 5 8 10
E io: "Maestro, i tuoi ragionamenti	  2 4 6 10
mi son sì certi e prendon sì mia fede,	  2 4 6 8 10
che li altri mi sarien carboni spenti.	  2 6 8 10
Ma dimmi, de la gente che procede,	  2 6 10
se tu ne vedi alcun degno di nota;	  4 6 7 10
ché solo a ciò la mia mente rifiede".	  2 4 7 10
Allor mi disse: "Quel che da la gota	  2 4 6 10
porge la barba in su le spalle brune,	  1 4 8 10
fu - quando Grecia fu di maschi vòta,	  1 2 4 6 8 10
sì ch'a pena rimaser per le cune -	  1 3 6 10
augure, e diede 'l punto con Calcanta	  1 4 6 10
in Aulide a tagliar la prima fune.	  2 6 8 10
Euripilo ebbe nome, e così 'l canta	  2 6 9 10
l'alta mia tragedìa in alcun loco:	  1 3 6 10
ben lo sai tu che la sai tutta quanta.	  1 4 7 10
Quell'altro che ne' fianchi è così poco,	  2 6 10
Michele Scotto fu, che veramente	  2 4 6 10
de le magiche frode seppe 'l gioco.	  3 6 8 10
Vedi Guido Bonatti; vedi Asdente,	  1 3 6 8 10
ch'avere inteso al cuoio e a lo spago	  2 4 6 10
ora vorrebbe, ma tardi si pente.	  1 4 7 10
Vedi le triste che lasciaron l'ago,	  1 4 8 10
la spuola e 'l fuso, e fecersi 'ndivine;	  2 4 6 10
fecer malie con erbe e con imago.	  1 4 6 10
Ma vienne omai, ché già tiene 'l confine	  2 4 7 10
d'amendue li emisperi e tocca l'onda	  2 6 8 10
sotto Sobilia Caino e le spine;	  1 4 7 10
e già iernotte fu la luna tonda:	  2 4 8 10
ben ten de' ricordar, ché non ti nocque	  1 3 6 10
alcuna volta per la selva fonda".	  2 4 8 10
Sì mi parlava, e andavamo introcque.	  1 4 7 10
Così di ponte in ponte, altro parlando	  2 4 6 7 10
che la mia comedìa cantar non cura,	  3 6 8 10
venimmo; e tenavamo 'l colmo, quando	  2 6 8 10
restammo per veder l'altra fessura	  2 6 7 10
di Malebolge e li altri pianti vani;	  4 6 8 10
e vidila mirabilmente oscura.	  2 6 8 10
Quale ne l'arzanà de' Viniziani	  1 6 10
bolle l'inverno la tenace pece	  1 4 8 10
a rimpalmare i legni lor non sani,	  4 6 8 10
ché navicar non ponno - in quella vece	  4 6 8 10
chi fa suo legno novo e chi ristoppa	  2 4 6 10
le coste a quel che più vïaggi fece;	  2 4 8 10
chi ribatte da proda e chi da poppa;	  3 6 10
altri fa remi e altri volge sarte;	  1 4 6 8 10
chi terzeruolo e artimon rintoppa -:	  1 4 8 10
tal, non per foco ma per divin'arte,	  1 4 9 10
bollia là giuso una pegola spessa,	  2 4 7 10
che 'nviscava la ripa d'ogne parte.	  3 6 10
I' vedea lei, ma non vedëa in essa	  3 4 8 10
mai che le bolle che 'l bollor levava,	  1 4 8 10
e gonfiar tutta, e riseder compressa.	  3 4 8 10
Mentr'io là giù fisamente mirava,	  2 4 7 10
lo duca mio, dicendo "Guarda, guarda!",	  2 4 6 8 10
mi trasse a sé del loco dov'io stava.	  2 4 6 10
Allor mi volsi come l'uom cui tarda	  2 4 6 8 10
di veder quel che li convien fuggire	  3 4 8 10
e cui paura sùbita sgagliarda,	  4 6 10
che, per veder, non indugia 'l partire:	  1 4 7 10
e vidi dietro a noi un diavol nero	  2 6 8 10
correndo su per lo scoglio venire.	  2 4 8 10
Ahi quant'elli era ne l'aspetto fero!	  1 3 4 8 10
e quanto mi parea ne l'atto acerbo,	  2 6 8 10
con l'ali aperte e sovra i piè leggero!	  2 4 6 8 10
L'omero suo, ch'era aguto e superbo,	  1 4 7 10
carcava un peccator con ambo l'anche,	  2 6 8 10
e quei tenea de' piè ghermito 'l nerbo.	  2 4 6 8 10
Del nostro ponte disse: "O Malebranche,	  2 4 6 10
ecco un de li anzïan di Santa Zita!	  2 6 10
Mettetel sotto, ch'i' torno per anche	  2 4 7 10
a quella terra, che n'è ben fornita:	  2 4 7 10
ogn'uom v'è barattier, fuor che Bonturo;	  2 6 7 10
del no, per li denar, vi si fa ita".	  2 6 10
Là giù 'l buttò, e per lo scoglio duro	  2 4 8 10
si volse; e mai non fu mastino sciolto	  2 4 6 8 10
con tanta fretta a seguitar lo furo.	  2 4 8 10
Quel s'attuffò, e tornò sù convolto;	  1 4 8 10
ma i demon che del ponte avean coperchio,	  3 6 8 10
gridar: "Qui non ha loco il Santo Volto!	  2 3 6 8 10
qui si nuota altrimenti che nel Serchio!	  1 3 6 10
Però, se tu non vuo' di nostri graffi,	  2 6 8 10
non far sopra la pegola soverchio".	  2 3 6 10
Poi l'addentar con più di cento raffi,	  1 4 6 8 10
disser: "Coverto convien che qui balli,	  1 4 7 9 10
sì che, se puoi, nascosamente accaffi".	  1 4 8 10
Non altrimenti i cuoci a' lor vassalli	  4 6 10
fanno attuffare in mezzo la caldaia	  1 4 6 10
la carne con li uncin, perché non galli.	  2 6 8 10
Lo buon maestro "Acciò che non si paia	  4 6 10
che tu ci sia", mi disse, "giù t'acquatta	  2 4 6 8 10
dopo uno scheggio, ch'alcun schermo t'aia;	  1 4 8 10
e per nulla offension che mi sia fatta,	  3 6 10
non temer tu, ch'i' ho le cose conte,	  4 6 8 10
perch'altra volta fui a tal baratta".	  2 4 6 10
Poscia passò di là dal co del ponte;	  1 4 6 8 10
e com'el giunse in su la ripa sesta,	  4 8 10
mestier li fu d'aver sicura fronte.	  2 4 6 8 10
Con quel furore e con quella tempesta	  4 7 10
ch'escono i cani a dosso al poverello	  1 4 6 10
che di sùbito chiede ove s'arresta,	  3 6 7 10
usciron quei di sotto al ponticello,	  2 6 10
e volser contra lui tutt'i runcigli;	  2 6 7 10
ma el gridò: "Nessun di voi sia fello!	  2 4 6 8 10
Innanzi che l'uncin vostro mi pigli,	  2 6 7 10
traggasi avante l'un di voi che m'oda,	  2 4 6 8 10
e poi d'arruncigliarmi si consigli".	  2 6 10
Tutti gridaron: "Vada Malacoda!";	  1 4 6 10
per ch'un si mosse - e li altri stetter fermi -	  2 4 6 8 10
e venne a lui dicendo: "Che li approda?".	  2 4 6 10
"Credi tu, Malacoda, qui vedermi	  1 3 6 8 10
esser venuto", disse 'l mio maestro,	  1 4 6 10
"sicuro già da tutti vostri schermi,	  2 4 6 8 10
sanza voler divino e fato destro?	  1 4 6 8 10
Lascian' andar, ché nel cielo è voluto	  2 4 7 10
ch'i' mostri altrui questo cammin silvestro".	  2 4 5 8 10
Allor li fu l'orgoglio sì caduto,	  2 6 10
ch'e' si lasciò cascar l'uncino a' piedi,	  4 6 8 10
e disse a li altri: "Omai non sia feruto".	  2 4 6 10
E 'l duca mio a me: "O tu che siedi	  2 4 6 8 10
tra li scheggion del ponte quatto quatto,	  4 6 8 10
sicuramente omai a me ti riedi".	  4 6 8 10
Per ch'io mi mossi, e a lui venni ratto;	  2 4 7 8 10
e i diavoli si fecer tutti avanti,	  2 6 8 10
sì ch'io temetti ch'ei tenesser patto;	  1 4 8 10
così vid'ïo già temer li fanti	  2 4 5 7 10
ch'uscivan patteggiati di Caprona,	  2 6 10
veggendo sé tra nemici cotanti.	  2 4 7 10
I' m'accostai con tutta la persona	  4 6 10
lungo 'l mio duca, e non torceva li occhi	  1 4 8 10
da la sembianza lor ch'era non buona.	  4 6 7 10
Ei chinavan li raffi e "Vuo' che 'l tocchi",	  3 6 10
diceva l'un con l'altro, "in sul groppone?".	  2 4 6 10
E rispondien: "Sì, fa che gliel'accocchi".	  4 5 6 10
Ma quel demonio che tenea sermone	  4 8 10
col duca mio, si volse tutto presto	  2 4 6 8 10
e disse: "Posa, posa, Scarmiglione!".	  2 4 6 10
Poi disse a noi: "Più oltre andar per questo	  2 4 6 8 10
iscoglio non si può, però che giace	  2 6 8 10
tutto spezzato al fondo l'arco sesto.	  1 4 6 8 10
E se l'andare avante pur vi piace,	  4 6 8 10
andatevene su per questa grotta;	  2 6 8 10
presso è un altro scoglio che via face.	  1 4 6 9 10
Ier, più oltre cinqu'ore che quest'otta,	  1 3 6 10
mille dugento con sessanta sei	  1 4 8 10
anni compié che qui la via fu rotta.	  1 4 6 8 10
Io mando verso là di questi miei	  2 6 8 10
a riguardar s'alcun se ne sciorina;	  4 6 10
gite con lor, che non saranno rei".	  1 4 8 10
"Tra'ti avante, Alichino, e Calcabrina",	  1 3 6 10
cominciò elli a dire, "e tu, Cagnazzo;	  3 4 6 8 10
e Barbariccia guidi la decina.	  4 7 10
Libicocco vegn'oltre e Draghignazzo,	  3 6 10
Cirïatto sannuto e Graffiacane	  3 6 10
e Farfarello e Rubicante pazzo.	  4 8 10
Cercate 'ntorno le boglienti pane;	  2 4 8 10
costor sian salvi infino a l'altro scheggio	  2 4 6 8 10
che tutto intero va sovra le tane".	  2 4 6 7 10
"Omè, maestro, che è quel ch'i' veggio?",	  2 4 6 8 10
diss'io, "deh, sanza scorta andianci soli,	  2 3 6 8 10
se tu sa' ir; ch'i' per me non la cheggio.	  2 4 7 10
Se tu se' sì accorto come suoli,	  2 6 10
non vedi tu ch'e' digrignan li denti	  2 4 7 10
e con le ciglia ne minaccian duoli?".	  4 8 10
Ed elli a me: "Non vo' che tu paventi;	  2 4 6 10
lasciali digrignar pur a lor senno,	  1 6 7 10
ch'e' fanno ciò per li lessi dolenti".	  2 4 7 10
Per l'argine sinistro volta dienno;	  2 6 8 10
ma prima avea ciascun la lingua stretta	  2 4 6 8 10
coi denti, verso lor duca, per cenno;	  2 4 7 10
ed elli avea del cul fatto trombetta.	  2 4 6 7 10
Io vidi già cavalier muover campo,	  2 4 7 8 10
e cominciare stormo e far lor mostra,	  4 6 8 10
e talvolta partir per loro scampo;	  3 6 10
corridor vidi per la terra vostra,	  3 4 8 10
o Aretini, e vidi gir gualdane,	  4 6 8 10
fedir torneamenti e correr giostra;	  2 6 8 10
quando con trombe, e quando con campane,	  1 4 6 10
con tamburi e con cenni di castella,	  3 6 10
e con cose nostrali e con istrane;	  3 6 10
né già con sì diversa cennamella	  2 6 10
cavalier vidi muover né pedoni,	  3 4 6 10
né nave a segno di terra o di stella.	  2 4 7 10
Noi andavam con li diece demoni.	  4 7 10
Ahi fiera compagnia! ma ne la chiesa	  2 6 10
coi santi, e in taverna coi ghiottoni.	  2 6 10
Pur a la pegola era la mia 'ntesa,	  1 4 6 10
per veder de la bolgia ogne contegno	  3 6 7 10
e de la gente ch'entro v'era incesa.	  4 6 10
Come i dalfini, quando fanno segno	  1 4 6 8 10
a' marinar con l'arco de la schiena	  4 6 10
che s'argomentin di campar lor legno,	  4 8 10
talor così, ad alleggiar la pena,	  2 4 8 10
mostrav'alcun de' peccatori 'l dosso	  2 4 8 10
e nascondea in men che non balena.	  4 6 10
E come a l'orlo de l'acqua d'un fosso	  2 4 7 10
stanno i ranocchi pur col muso fuori,	  1 4 6 8 10
sì che celano i piedi e l'altro grosso,	  1 3 6 8 10
sì stavan d'ogne parte i peccatori;	  2 6 10
ma come s'appressava Barbariccia,	  2 6 10
così si ritraén sotto i bollori.	  2 6 7 10
I' vidi, e anco il cor me n'accapriccia,	  2 4 6 10
uno aspettar così, com'elli 'ncontra	  1 4 6 8 10
ch'una rana rimane e l'altra spiccia;	  3 6 8 10
e Graffiacan, che li era più di contra,	  4 6 8 10
